,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1735,8.675,3.00E-08,2.53E-05,0.000329852,-0.000331172,-0.00246061,-0.00413537,-0.00429955,-0.00345517,-0.00282267,-0.00267926,-4.74E-05,-2.29E-05,7.66E-06,-0.0010607,-0.00322127,-0.00475571,-0.004828,-0.00392826,-0.00297196,-0.00218402,-0.000172692,-0.000213009,-0.00169453,-0.00410837,-0.00612447,-0.00715987,-0.00706994,-0.00592412,-0.00401661,-0.00153929,-0.000720259,-0.00145795,-0.00437065,-0.00704442,-0.00856275,-0.00918709,-0.00906789,-0.00810244,-0.00606326,-0.00330874,-0.00285867,-0.00368294,-0.00673421,-0.00874681,-0.00977948,-0.0101259,-0.0099903,-0.00936533,-0.00801506,-0.00594253,-0.0048708,-0.00566321,-0.00803991,-0.00947501,-0.0102523,-0.0104844,-0.0103401,-0.00987296,-0.00897346,-0.00755485,-0.00551539,-0.00628687,-0.00822008,-0.00946157,-0.0102152,-0.0104681,-0.0103269,-0.00984099,-0.00898107,-0.00780752,-0.00390856,-0.00481609,-0.00719427,-0.00873241,-0.00969245,-0.0100771,-0.00994748,-0.00931711,-0.00816083,-0.00681533,0.000393613,-0.000931759,-0.00476096,-0.00728506,-0.00872036,-0.00933379,-0.00921364,-0.008365,-0.00668905,-0.00466888,0.00548981,0.00408657,-0.00087911,-0.00502371,-0.0074907,-0.00852252,-0.0082899,-0.00718264,-0.00529914,-0.00168968
1736,8.68,3.01E-08,2.54E-05,0.000329864,-0.000331451,-0.00246129,-0.00413633,-0.00430044,-0.0034555,-0.00282269,-0.00267938,-4.74E-05,-2.29E-05,7.59E-06,-0.00106122,-0.00322208,-0.00475685,-0.00482919,-0.00392882,-0.00297205,-0.00218419,-0.000172772,-0.000213138,-0.00169504,-0.00410903,-0.00612528,-0.00716166,-0.00707224,-0.00592588,-0.00401757,-0.00153916,-0.000720764,-0.00145856,-0.00437116,-0.00704435,-0.00856354,-0.00918968,-0.00907128,-0.0081056,-0.00606533,-0.00330911,-0.00285936,-0.00368357,-0.00673422,-0.00874645,-0.00978095,-0.0101295,-0.00999482,-0.00937007,-0.00801891,-0.00594452,-0.00487099,-0.0056632,-0.0080392,-0.00947446,-0.0102534,-0.0104873,-0.010344,-0.00987763,-0.00897815,-0.0075582,-0.00551529,-0.00628649,-0.00821899,-0.00946049,-0.0102152,-0.0104696,-0.0103296,-0.00984477,-0.00898518,-0.00781074,-0.00390893,-0.0048163,-0.0071939,-0.00873147,-0.00969193,-0.0100776,-0.00994924,-0.00932013,-0.00816392,-0.00681731,0.000392758,-0.000932622,-0.00476164,-0.0072852,-0.00872036,-0.00933391,-0.00921507,-0.00836739,-0.00669086,-0.00466928,0.00548899,0.00408568,-0.000880022,-0.0050246,-0.00749284,-0.00852065,-0.00829176,-0.00718445,-0.00529999,-0.00168892
1737,8.685,3.02E-08,2.54E-05,0.000329881,-0.000331716,-0.00246193,-0.00413715,-0.00430113,-0.00345573,-0.00282263,-0.00267944,-4.74E-05,-2.29E-05,7.52E-06,-0.00106173,-0.00322285,-0.00475789,-0.00483014,-0.00392927,-0.00297206,-0.0021843,-0.000172855,-0.000213272,-0.00169554,-0.00410967,-0.00612608,-0.00716349,-0.00707452,-0.00592759,-0.00401849,-0.00153899,-0.000721273,-0.00145918,-0.00437167,-0.00704427,-0.00856431,-0.00919225,-0.00907466,-0.00810872,-0.00606735,-0.00330946,-0.00286005,-0.0036842,-0.00673421,-0.00874606,-0.00978237,-0.010133,-0.00999933,-0.00937478,-0.00802272,-0.00594648,-0.00487118,-0.00566318,-0.00803847,-0.00947388,-0.0102544,-0.0104902,-0.0103479,-0.00988228,-0.00898282,-0.00756154,-0.00551519,-0.00628612,-0.00821792,-0.0094594,-0.0102152,-0.0104711,-0.0103323,-0.00984855,-0.00898931,-0.00781395,-0.0039093,-0.00481652,-0.00719354,-0.00873054,-0.00969142,-0.0100782,-0.00995103,-0.00932318,-0.00816702,-0.00681929,0.0003919,-0.000933492,-0.00476235,-0.00728537,-0.00872035,-0.00933403,-0.00921654,-0.0083698,-0.00669269,-0.00466969,0.00548817,0.0040848,-0.000880942,-0.00502555,-0.00749473,-0.00851885,-0.00829371,-0.00718627,-0.00530085,-0.00168813
1738,8.69,3.03E-08,2.54E-05,0.000329902,-0.000331976,-0.00246255,-0.00413794,-0.00430181,-0.00345595,-0.00282257,-0.0026795,-4.74E-05,-2.29E-05,7.45E-06,-0.00106223,-0.00322361,-0.00475889,-0.00483106,-0.00392972,-0.00297207,-0.0021844,-0.00017294,-0.000213406,-0.00169604,-0.00411029,-0.00612685,-0.00716529,-0.00707678,-0.00592927,-0.00401939,-0.00153882,-0.000721779,-0.00145978,-0.00437215,-0.00704415,-0.00856502,-0.00919476,-0.00907799,-0.0081118,-0.00606935,-0.00330979,-0.00286071,-0.00368481,-0.00673419,-0.00874563,-0.00978373,-0.0101365,-0.0100038,-0.00937946,-0.00802651,-0.00594842,-0.00487136,-0.00566314,-0.00803773,-0.00947327,-0.0102554,-0.010493,-0.0103518,-0.00988693,-0.00898748,-0.00756486,-0.00551509,-0.00628574,-0.00821684,-0.0094583,-0.0102152,-0.0104727,-0.010335,-0.00985235,-0.00899345,-0.00781718,-0.00390968,-0.00481674,-0.00719321,-0.00872962,-0.0096909,-0.0100788,-0.00995284,-0.00932626,-0.00817015,-0.00682128,0.000391049,-0.000934359,-0.00476306,-0.00728555,-0.00872032,-0.00933416,-0.00921804,-0.00837224,-0.00669453,-0.00467009,0.00548738,0.00408393,-0.000881861,-0.00502656,-0.00749634,-0.00851715,-0.00829574,-0.00718809,-0.00530171,-0.00168732
1739,8.695,3.04E-08,2.54E-05,0.000329925,-0.000332233,-0.00246316,-0.0041387,-0.00430248,-0.00345618,-0.0028225,-0.00267955,-4.75E-05,-2.28E-05,7.39E-06,-0.00106273,-0.00322436,-0.00475986,-0.00483198,-0.00393016,-0.00297208,-0.0021845,-0.000173026,-0.000213542,-0.00169654,-0.00411091,-0.00612759,-0.00716705,-0.00707899,-0.00593094,-0.00402028,-0.00153864,-0.000722284,-0.00146038,-0.00437263,-0.00704401,-0.00856568,-0.00919722,-0.00908127,-0.00811484,-0.00607133,-0.00331013,-0.00286137,-0.0036854,-0.00673413,-0.00874516,-0.00978502,-0.0101399,-0.0100082,-0.00938411,-0.00803027,-0.00595035,-0.00487152,-0.00566309,-0.00803697,-0.00947262,-0.0102564,-0.0104958,-0.0103556,-0.00989158,-0.00899213,-0.00756818,-0.00551498,-0.00628536,-0.00821578,-0.00945719,-0.0102152,-0.0104742,-0.0103377,-0.00985616,-0.0089976,-0.00782041,-0.00391006,-0.00481698,-0.00719289,-0.0087287,-0.00969038,-0.0100794,-0.00995467,-0.00932937,-0.00817329,-0.00682329,0.000390203,-0.000935225,-0.00476379,-0.00728575,-0.00872028,-0.00933429,-0.00921957,-0.0083747,-0.00669638,-0.00467048,0.0054866,0.00408307,-0.000882778,-0.00502764,-0.00749767,-0.00851558,-0.00829783,-0.00718991,-0.00530256,-0.00168649
1740,8.7,3.06E-08,2.54E-05,0.00032995,-0.000332487,-0.00246376,-0.00413944,-0.00430314,-0.0034564,-0.00282242,-0.00267959,-4.75E-05,-2.28E-05,7.33E-06,-0.00106322,-0.0032251,-0.00476081,-0.00483288,-0.0039306,-0.00297208,-0.00218459,-0.000173113,-0.000213678,-0.00169702,-0.0041115,-0.0061283,-0.00716878,-0.00708118,-0.00593259,-0.00402116,-0.00153847,-0.000722786,-0.00146098,-0.00437308,-0.00704384,-0.00856628,-0.00919961,-0.0090845,-0.00811785,-0.0060733,-0.00331046,-0.00286201,-0.00368597,-0.00673406,-0.00874466,-0.00978625,-0.0101433,-0.0100126,-0.00938872,-0.008034,-0.00595227,-0.00487167,-0.00566302,-0.0080362,-0.00947195,-0.0102573,-0.0104986,-0.0103594,-0.00989622,-0.00899678,-0.00757149,-0.00551487,-0.00628499,-0.00821471,-0.00945607,-0.0102152,-0.0104757,-0.0103404,-0.00985999,-0.00900176,-0.00782364,-0.00391044,-0.00481721,-0.00719258,-0.0087278,-0.00968986,-0.0100799,-0.00995651,-0.0093325,-0.00817645,-0.0068253,0.000389365,-0.000936088,-0.00476453,-0.00728596,-0.00872023,-0.00933444,-0.00922114,-0.00837719,-0.00669823,-0.00467088,0.00548584,0.00408221,-0.000883687,-0.00502877,-0.00749868,-0.00851417,-0.00829999,-0.00719174,-0.00530342,-0.00168563
1741,8.705,3.08E-08,2.55E-05,0.000329977,-0.000332739,-0.00246435,-0.00414016,-0.00430381,-0.00345663,-0.00282234,-0.00267963,-4.75E-05,-2.28E-05,7.27E-06,-0.00106371,-0.00322583,-0.00476174,-0.00483378,-0.00393105,-0.00297208,-0.00218467,-0.000173201,-0.000213815,-0.0016975,-0.00411208,-0.00612898,-0.00717048,-0.00708332,-0.00593422,-0.00402204,-0.00153831,-0.000723286,-0.00146157,-0.00437352,-0.00704364,-0.00856684,-0.00920195,-0.00908769,-0.00812082,-0.00607524,-0.0033108,-0.00286263,-0.00368653,-0.00673397,-0.00874411,-0.00978742,-0.0101466,-0.010017,-0.00939331,-0.00803771,-0.00595418,-0.00487181,-0.00566294,-0.00803541,-0.00947124,-0.0102582,-0.0105013,-0.0103633,-0.00990085,-0.00900141,-0.00757479,-0.00551476,-0.00628461,-0.00821365,-0.00945494,-0.0102151,-0.0104772,-0.0103431,-0.00986383,-0.00900593,-0.00782689,-0.00391082,-0.00481745,-0.00719229,-0.0087269,-0.00968934,-0.0100805,-0.00995839,-0.00933566,-0.00817964,-0.00682732,0.000388535,-0.000936946,-0.00476528,-0.00728617,-0.00872016,-0.00933462,-0.00922274,-0.00837971,-0.0067001,-0.00467127,0.0054851,0.00408137,-0.000884588,-0.00502995,-0.00749938,-0.00851295,-0.0083022,-0.00719357,-0.00530427,-0.00168474
1742,8.71,3.09E-08,2.55E-05,0.000330006,-0.000332989,-0.00246494,-0.00414086,-0.00430448,-0.00345686,-0.00282226,-0.00267967,-4.75E-05,-2.28E-05,7.22E-06,-0.00106419,-0.00322655,-0.00476264,-0.00483467,-0.00393149,-0.00297208,-0.00218476,-0.000173289,-0.000213952,-0.00169798,-0.00411264,-0.00612963,-0.00717214,-0.00708544,-0.00593584,-0.00402291,-0.00153814,-0.000723783,-0.00146215,-0.00437394,-0.00704342,-0.00856734,-0.00920423,-0.00909083,-0.00812376,-0.00607717,-0.00331113,-0.00286324,-0.00368707,-0.00673385,-0.00874353,-0.00978852,-0.0101498,-0.0100213,-0.00939787,-0.00804139,-0.00595608,-0.00487193,-0.00566284,-0.0080346,-0.0094705,-0.010259,-0.010504,-0.0103671,-0.00990548,-0.00900604,-0.00757809,-0.00551464,-0.00628423,-0.00821258,-0.0094538,-0.010215,-0.0104787,-0.0103458,-0.00986769,-0.00901012,-0.00783014,-0.00391119,-0.00481769,-0.007192,-0.00872601,-0.00968882,-0.0100811,-0.00996029,-0.00933885,-0.00818284,-0.00682935,0.00038772,-0.000937792,-0.00476603,-0.00728639,-0.00872008,-0.00933483,-0.00922438,-0.00838226,-0.00670198,-0.00467165,0.00548438,0.00408055,-0.000885471,-0.00503117,-0.00749973,-0.00851199,-0.00830447,-0.00719541,-0.00530512,-0.00168384
1743,8.715,3.09E-08,2.55E-05,0.000330037,-0.000333237,-0.00246552,-0.00414155,-0.00430515,-0.00345711,-0.00282218,-0.00267972,-4.75E-05,-2.28E-05,7.16E-06,-0.00106467,-0.00322726,-0.00476353,-0.00483557,-0.00393195,-0.00297209,-0.00218484,-0.000173378,-0.00021409,-0.00169845,-0.00411319,-0.00613026,-0.00717377,-0.00708752,-0.00593745,-0.00402378,-0.00153799,-0.000724276,-0.00146273,-0.00437435,-0.00704316,-0.00856778,-0.00920646,-0.00909392,-0.00812667,-0.00607908,-0.00331147,-0.00286383,-0.00368759,-0.00673371,-0.00874292,-0.00978957,-0.010153,-0.0100256,-0.0094024,-0.00804505,-0.00595797,-0.00487204,-0.00566272,-0.00803377,-0.00946974,-0.0102598,-0.0105067,-0.0103709,-0.0099101,-0.00901067,-0.00758139,-0.00551451,-0.00628384,-0.00821152,-0.00945265,-0.0102149,-0.0104802,-0.0103485,-0.00987157,-0.00901433,-0.00783341,-0.00391156,-0.00481792,-0.00719172,-0.00872512,-0.0096883,-0.0100818,-0.00996222,-0.00934208,-0.00818608,-0.00683141,0.000386924,-0.000938623,-0.00476677,-0.00728661,-0.00871999,-0.0093351,-0.00922606,-0.00838484,-0.00670388,-0.00467205,0.00548369,0.00407974,-0.000886329,-0.00503239,-0.00749973,-0.00851135,-0.00830677,-0.00719728,-0.00530598,-0.00168291
1744,8.72,3.10E-08,2.55E-05,0.000330069,-0.000333483,-0.00246609,-0.00414223,-0.00430584,-0.00345737,-0.00282211,-0.00267977,-4.75E-05,-2.28E-05,7.11E-06,-0.00106514,-0.00322796,-0.0047644,-0.00483647,-0.00393242,-0.00297211,-0.00218493,-0.000173466,-0.000214228,-0.00169891,-0.00411373,-0.00613086,-0.00717536,-0.00708957,-0.00593905,-0.00402464,-0.00153784,-0.000724763,-0.0014633,-0.00437473,-0.00704288,-0.00856818,-0.00920863,-0.00909697,-0.00812955,-0.00608098,-0.00331182,-0.00286441,-0.00368809,-0.00673354,-0.00874227,-0.00979055,-0.0101562,-0.0100299,-0.00940691,-0.00804869,-0.00595986,-0.00487213,-0.00566258,-0.00803292,-0.00946894,-0.0102605,-0.0105093,-0.0103747,-0.00991473,-0.0090153,-0.00758469,-0.00551436,-0.00628344,-0.00821045,-0.00945148,-0.0102148,-0.0104816,-0.0103513,-0.00987548,-0.00901855,-0.00783669,-0.00391191,-0.00481814,-0.00719144,-0.00872422,-0.00968777,-0.0100824,-0.00996419,-0.00934536,-0.00818934,-0.00683348,0.000386158,-0.000939428,-0.0047675,-0.0072868,-0.00871987,-0.00933542,-0.00922779,-0.00838747,-0.00670581,-0.00467245,0.00548304,0.00407897,-0.000887152,-0.0050336,-0.00749936,-0.0085111,-0.0083091,-0.00719917,-0.00530686,-0.00168198
1745,8.725,3.10E-08,2.55E-05,0.000330102,-0.00033373,-0.00246666,-0.0041429,-0.00430654,-0.00345765,-0.00282206,-0.00267983,-4.76E-05,-2.28E-05,7.07E-06,-0.00106562,-0.00322866,-0.00476526,-0.00483739,-0.0039329,-0.00297213,-0.00218503,-0.000173554,-0.000214365,-0.00169936,-0.00411425,-0.00613143,-0.00717692,-0.00709159,-0.00594065,-0.00402552,-0.00153772,-0.000725245,-0.00146386,-0.0043751,-0.00704258,-0.00856853,-0.00921074,-0.00909999,-0.0081324,-0.00608288,-0.00331218,-0.00286496,-0.00368857,-0.00673335,-0.00874158,-0.00979148,-0.0101593,-0.0100341,-0.0094114,-0.00805232,-0.00596175,-0.0048722,-0.00566242,-0.00803205,-0.0094681,-0.0102612,-0.010512,-0.0103785,-0.00991937,-0.00901994,-0.007588,-0.00551419,-0.00628303,-0.00820938,-0.0094503,-0.0102147,-0.0104831,-0.010354,-0.00987941,-0.00902281,-0.00784,-0.00391224,-0.00481834,-0.00719115,-0.00872332,-0.00968725,-0.0100831,-0.0099662,-0.00934868,-0.00819265,-0.00683559,0.000385427,-0.000940199,-0.0047682,-0.00728697,-0.00871973,-0.00933582,-0.00922958,-0.00839016,-0.00670778,-0.00467287,0.00548244,0.00407824,-0.000887931,-0.00503475,-0.00749861,-0.00851133,-0.00831146,-0.00720112,-0.00530777,-0.00168104
1746,8.73,3.08E-08,2.56E-05,0.000330135,-0.000333978,-0.00246724,-0.00414357,-0.00430725,-0.00345795,-0.00282201,-0.00267991,-4.76E-05,-2.27E-05,7.02E-06,-0.00106609,-0.00322936,-0.00476611,-0.00483832,-0.0039334,-0.00297218,-0.00218515,-0.000173642,-0.000214501,-0.00169981,-0.00411476,-0.00613198,-0.00717845,-0.00709359,-0.00594224,-0.0040264,-0.00153761,-0.00072572,-0.00146441,-0.00437546,-0.00704225,-0.00856883,-0.0092128,-0.00910296,-0.00813523,-0.00608478,-0.00331256,-0.0028655,-0.00368902,-0.00673314,-0.00874086,-0.00979235,-0.0101624,-0.0100383,-0.00941588,-0.00805594,-0.00596365,-0.00487224,-0.00566224,-0.00803116,-0.00946724,-0.0102619,-0.0105146,-0.0103823,-0.00992402,-0.00902459,-0.00759132,-0.005514,-0.00628259,-0.00820829,-0.0094491,-0.0102145,-0.0104846,-0.0103568,-0.00988339,-0.0090271,-0.00784334,-0.00391254,-0.00481852,-0.00719085,-0.00872241,-0.00968673,-0.0100838,-0.00996827,-0.00935206,-0.008196,-0.00683774,0.000384742,-0.000940929,-0.00476887,-0.00728709,-0.00871957,-0.00933632,-0.00923144,-0.00839291,-0.00670979,-0.00467333,0.00548189,0.00407756,-0.000888659,-0.00503582,-0.00749749,-0.00851211,-0.00831383,-0.00720313,-0.00530871,-0.00168012
1747,8.735,3.00E-08,2.56E-05,0.000330167,-0.000334229,-0.00246781,-0.00414424,-0.00430799,-0.00345828,-0.00282199,-0.00268001,-4.76E-05,-2.27E-05,6.97E-06,-0.00106656,-0.00323005,-0.00476697,-0.00483927,-0.00393393,-0.00297224,-0.00218528,-0.000173729,-0.000214638,-0.00170025,-0.00411525,-0.0061325,-0.00717995,-0.00709556,-0.00594384,-0.0040273,-0.00153753,-0.000726189,-0.00146495,-0.00437579,-0.0070419,-0.00856908,-0.00921482,-0.0091059,-0.00813805,-0.00608667,-0.00331297,-0.00286601,-0.00368946,-0.0067329,-0.00874011,-0.00979316,-0.0101654,-0.0100425,-0.00942034,-0.00805955,-0.00596556,-0.00487226,-0.00566203,-0.00803025,-0.00946635,-0.0102625,-0.0105172,-0.0103861,-0.00992868,-0.00902925,-0.00759466,-0.00551379,-0.00628214,-0.00820719,-0.0094479,-0.0102144,-0.0104861,-0.0103596,-0.0098874,-0.00903144,-0.00784672,-0.00391282,-0.00481868,-0.00719053,-0.00872149,-0.00968622,-0.0100846,-0.0099704,-0.0093555,-0.00819941,-0.00683993,0.000384107,-0.000941611,-0.0047695,-0.00728717,-0.0087194,-0.00933694,-0.00923337,-0.00839573,-0.00671185,-0.00467381,0.00548141,0.00407694,-0.000889329,-0.00503676,-0.00749602,-0.00851352,-0.00831623,-0.0072052,-0.00530969,-0.0016792
1748,8.74,2.87E-08,2.56E-05,0.000330198,-0.000334481,-0.00246838,-0.00414491,-0.00430875,-0.00345863,-0.00282198,-0.00268012,-4.76E-05,-2.27E-05,6.93E-06,-0.00106703,-0.00323075,-0.00476781,-0.00484025,-0.00393448,-0.00297232,-0.00218543,-0.000173816,-0.000214774,-0.00170069,-0.00411574,-0.00613301,-0.00718141,-0.00709752,-0.00594544,-0.00402821,-0.00153748,-0.00072665,-0.00146548,-0.00437611,-0.00704152,-0.00856929,-0.00921678,-0.00910881,-0.00814085,-0.00608857,-0.00331339,-0.0028665,-0.00368987,-0.00673265,-0.00873933,-0.00979393,-0.0101684,-0.0100467,-0.00942479,-0.00806316,-0.00596748,-0.00487226,-0.00566179,-0.00802932,-0.00946544,-0.0102631,-0.0105197,-0.0103899,-0.00993336,-0.00903392,-0.00759802,-0.00551355,-0.00628167,-0.00820609,-0.00944667,-0.0102142,-0.0104876,-0.0103625,-0.00989146,-0.0090358,-0.00785012,-0.00391306,-0.0048188,-0.0071902,-0.00872055,-0.00968572,-0.0100854,-0.00997259,-0.00935901,-0.00820286,-0.00684215,0.000383527,-0.00094224,-0.00477009,-0.0072872,-0.00871921,-0.00933771,-0.00923539,-0.00839863,-0.00671395,-0.00467431,0.005481,0.00407639,-0.000889941,-0.00503756,-0.00749426,-0.00851561,-0.00831864,-0.00720732,-0.00531068,-0.00167827
1749,8.745,2.95E-08,2.56E-05,0.000330239,-0.000334722,-0.00246895,-0.00414557,-0.00430952,-0.00345899,-0.00282198,-0.00268024,-4.76E-05,-2.27E-05,6.89E-06,-0.00106749,-0.00323143,-0.00476864,-0.00484122,-0.00393504,-0.00297241,-0.00218557,-0.000173894,-0.000214901,-0.00170111,-0.0041162,-0.00613347,-0.00718283,-0.00709943,-0.00594702,-0.00402911,-0.00153742,-0.000727095,-0.00146599,-0.0043764,-0.00704111,-0.00856944,-0.00921868,-0.00911166,-0.00814361,-0.00609046,-0.00331382,-0.00286696,-0.00369024,-0.00673235,-0.0087385,-0.00979462,-0.0101713,-0.0100508,-0.00942921,-0.00806674,-0.0059694,-0.00487221,-0.00566152,-0.00802835,-0.00946448,-0.0102636,-0.0105223,-0.0103937,-0.00993803,-0.00903859,-0.00760137,-0.00551328,-0.00628117,-0.00820496,-0.00944543,-0.0102141,-0.0104891,-0.0103654,-0.00989554,-0.00904019,-0.00785354,-0.00391325,-0.00481888,-0.00718984,-0.00871959,-0.00968521,-0.0100862,-0.00997482,-0.00936256,-0.00820635,-0.0068444,0.000383014,-0.000942806,-0.00477062,-0.00728716,-0.008719,-0.00933858,-0.00923746,-0.00840157,-0.00671608,-0.00467484,0.00548066,0.00407591,-0.000890488,-0.00503818,-0.00749227,-0.00851829,-0.00832095,-0.0072095,-0.00531171,-0.00167734
1750,8.75,3.09E-08,2.56E-05,0.000330276,-0.00033497,-0.00246952,-0.00414625,-0.00431031,-0.00345939,-0.002822,-0.00268038,-4.77E-05,-2.27E-05,6.85E-06,-0.00106795,-0.00323211,-0.00476948,-0.00484223,-0.00393563,-0.00297252,-0.00218575,-0.000173974,-0.00021503,-0.00170152,-0.00411665,-0.00613392,-0.00718423,-0.00710134,-0.00594861,-0.00403003,-0.00153741,-0.000727535,-0.00146649,-0.00437668,-0.00704068,-0.00856956,-0.00922054,-0.00911449,-0.00814637,-0.00609235,-0.00331428,-0.00286741,-0.0036906,-0.00673204,-0.00873765,-0.00979527,-0.0101742,-0.010055,-0.00943363,-0.00807033,-0.00597133,-0.00487215,-0.00566123,-0.00802737,-0.0094635,-0.0102641,-0.0105248,-0.0103975,-0.00994273,-0.00904328,-0.00760475,-0.00551298,-0.00628066,-0.00820382,-0.00944417,-0.0102139,-0.0104907,-0.0103683,-0.00989967,-0.00904462,-0.00785701,-0.00391342,-0.00481894,-0.00718947,-0.00871863,-0.00968473,-0.0100871,-0.00997711,-0.00936618,-0.0082099,-0.0068467,0.000382545,-0.00094333,-0.00477112,-0.00728708,-0.00871879,-0.00933958,-0.00923959,-0.00840459,-0.00671828,-0.00467541,0.00548038,0.00407549,-0.000891,-0.00503865,-0.00749016,-0.00852152,-0.00832315,-0.00721177,-0.00531279,-0.00167644
1751,8.755,3.18E-08,2.57E-05,0.00033031,-0.000335224,-0.0024701,-0.00414696,-0.00431117,-0.00345984,-0.00282206,-0.00268056,-4.77E-05,-2.27E-05,6.81E-06,-0.00106842,-0.0032328,-0.00477034,-0.00484331,-0.00393626,-0.00297267,-0.00218595,-0.000174053,-0.000215159,-0.00170194,-0.00411709,-0.00613435,-0.00718557,-0.00710322,-0.00595022,-0.00403098,-0.00153742,-0.000727969,-0.00146699,-0.00437694,-0.00704023,-0.00856962,-0.00922234,-0.00911727,-0.00814911,-0.00609426,-0.00331477,-0.00286783,-0.00369093,-0.00673171,-0.00873677,-0.00979587,-0.0101771,-0.0100591,-0.00943804,-0.00807391,-0.00597329,-0.00487208,-0.00566092,-0.00802638,-0.0094625,-0.0102646,-0.0105273,-0.0104013,-0.00994744,-0.00904799,-0.00760815,-0.00551267,-0.00628014,-0.00820269,-0.00944292,-0.0102137,-0.0104922,-0.0103712,-0.00990383,-0.0090491,-0.00786051,-0.00391357,-0.00481899,-0.0071891,-0.00871767,-0.00968426,-0.0100881,-0.00997946,-0.00936985,-0.0082135,-0.00684905,0.000382119,-0.000943814,-0.00477159,-0.00728696,-0.00871859,-0.00934069,-0.00924177,-0.00840767,-0.00672052,-0.00467601,0.00548015,0.00407512,-0.000891484,-0.00503898,-0.00748805,-0.00852523,-0.00832523,-0.00721411,-0.00531392,-0.00167555
1752,8.76,3.25E-08,2.57E-05,0.000330344,-0.000335481,-0.00247069,-0.0041477,-0.00431208,-0.00346032,-0.00282214,-0.00268076,-4.77E-05,-2.27E-05,6.77E-06,-0.00106888,-0.00323349,-0.00477121,-0.00484445,-0.00393693,-0.00297284,-0.00218617,-0.000174132,-0.000215287,-0.00170234,-0.00411752,-0.00613475,-0.00718687,-0.00710507,-0.00595183,-0.00403194,-0.00153746,-0.000728396,-0.00146748,-0.00437719,-0.00703976,-0.00856964,-0.00922408,-0.00912002,-0.00815183,-0.00609616,-0.00331528,-0.00286824,-0.00369125,-0.00673136,-0.00873586,-0.00979641,-0.0101799,-0.0100631,-0.00944242,-0.00807747,-0.00597524,-0.00487198,-0.00566059,-0.00802537,-0.00946148,-0.0102651,-0.0105298,-0.0104051,-0.00995216,-0.0090527,-0.00761156,-0.00551234,-0.0062796,-0.00820156,-0.00944165,-0.0102135,-0.0104938,-0.0103742,-0.00990803,-0.00905359,-0.00786403,-0.0039137,-0.00481902,-0.00718872,-0.00871672,-0.00968381,-0.0100891,-0.00998184,-0.00937357,-0.00821714,-0.00685142,0.00038173,-0.000944265,-0.00477204,-0.00728683,-0.0087184,-0.0093419,-0.00924398,-0.00841079,-0.0067228,-0.00467663,0.00547996,0.0040748,-0.00089195,-0.00503919,-0.00748602,-0.00852931,-0.00832716,-0.00721649,-0.00531506,-0.00167466
1753,8.765,1.63E-08,2.57E-05,0.000330323,-0.000335809,-0.00247137,-0.00414855,-0.00431309,-0.00346094,-0.00282236,-0.00268109,-4.77E-05,-2.27E-05,6.67E-06,-0.00106942,-0.00323427,-0.00477218,-0.00484569,-0.00393774,-0.00297315,-0.00218654,-0.000174258,-0.000215464,-0.00170281,-0.00411802,-0.00613522,-0.00718824,-0.00710702,-0.00595356,-0.00403303,-0.00153765,-0.000728874,-0.00146801,-0.00437749,-0.00703935,-0.00856971,-0.00922588,-0.00912285,-0.00815465,-0.00609819,-0.00331594,-0.00286869,-0.00369162,-0.00673106,-0.00873501,-0.009797,-0.0101828,-0.0100673,-0.00944691,-0.00808116,-0.00597733,-0.00487193,-0.00566032,-0.00802442,-0.00946052,-0.0102656,-0.0105324,-0.0104091,-0.00995701,-0.00905754,-0.00761511,-0.00551207,-0.00627914,-0.0082005,-0.00944048,-0.0102135,-0.0104954,-0.0103773,-0.00991238,-0.00905824,-0.0078677,-0.00391389,-0.00481911,-0.00718844,-0.00871586,-0.00968348,-0.0100902,-0.00998439,-0.00937746,-0.00822094,-0.00685395,0.000381298,-0.000944763,-0.00477257,-0.00728677,-0.00871835,-0.00934332,-0.00924636,-0.00841409,-0.00672524,-0.0046774,0.00547973,0.00407444,-0.000892487,-0.00503939,-0.00748429,-0.00853377,-0.00832906,-0.00721906,-0.00531637,-0.00167389
